Période,Produit,Sous-Type de Produit/Catégorie/Article,Mode de Transport,Origine,Destination,Port,Activité,Unité,Valeurs
2008Q1,Electricity,N/A,N/A,New York,Alberta,N/A,Imports,CAN$,1830.99
2008Q1,Electricity,N/A,N/A,New York,Alberta,N/A,Imports,CAN$/MW.h,87.19
2008Q1,Electricity,N/A,N/A,New York,Nova Scotia,N/A,Imports,MW.h,1680
2008Q1,Electricity,N/A,N/A,New York,Nova Scotia,N/A,Imports,CAN$,130088.68
2008Q1,Electricity,N/A,N/A,New York,Nova Scotia,N/A,Imports,CAN$/MW.h,77.4337381
2008Q1,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,MW.h,580866.162
2008Q1,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$,30014138.73
2008Q1,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$/MW.h,51.67134995
2008Q1,Electricity,N/A,N/A,New York,Québec,N/A,Imports,MW.h,196609
2008Q1,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$,18193915.41
2008Q1,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$/MW.h,78.56244251
2008Q1,Electricity,N/A,N/A,North Dakota,Alberta,N/A,Imports,MW.h,28239
2008Q1,Electricity,N/A,N/A,North Dakota,Alberta,N/A,Imports,CAN$,1372505.74
2008Q1,Electricity,N/A,N/A,North Dakota,Alberta,N/A,Imports,CAN$/MW.h,48.60319912
2008Q1,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,MW.h,146533
2008Q1,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$,8004787.66
2008Q1,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$/MW.h,54.62788355
2008Q1,Electricity,N/A,N/A,Oregon,Alberta,N/A,Imports,MW.h,705
2008Q1,Electricity,N/A,N/A,Oregon,Alberta,N/A,Imports,CAN$,87093.55
2008Q1,Electricity,N/A,N/A,Oregon,Alberta,N/A,Imports,CAN$/MW.h,123.5369504
2008Q1,Electricity,N/A,N/A,Oregon,British Columbia,N/A,Imports,MW.h,111240
2008Q1,Electricity,N/A,N/A,Oregon,British Columbia,N/A,Imports,CAN$,6488651.98
2008Q1,Electricity,N/A,N/A,Oregon,British Columbia,N/A,Imports,CAN$/MW.h,58.33020478
2008Q1,Electricity,N/A,N/A,Pennsylvania,British Columbia,N/A,Imports,MW.h,676
2008Q1,Electricity,N/A,N/A,Pennsylvania,British Columbia,N/A,Imports,CAN$,22091.78
2008Q1,Electricity,N/A,N/A,Pennsylvania,British Columbia,N/A,Imports,CAN$/MW.h,32.68014793
2008Q1,Electricity,N/A,N/A,Pennsylvania,Nova Scotia,N/A,Imports,MW.h,67199
2008Q1,Electricity,N/A,N/A,Pennsylvania,Nova Scotia,N/A,Imports,CAN$,5765328
2008Q1,Electricity,N/A,N/A,Pennsylvania,Nova Scotia,N/A,Imports,CAN$/MW.h,85.79484814
2008Q1,Electricity,N/A,N/A,Pennsylvania,Ontario,N/A,Imports,MW.h,12345
2008Q1,Electricity,N/A,N/A,Pennsylvania,Ontario,N/A,Imports,CAN$,833604.17
2008Q1,Electricity,N/A,N/A,Pennsylvania,Ontario,N/A,Imports,CAN$/MW.h,67.52565168
2008Q1,Electricity,N/A,N/A,Texas,Ontario,N/A,Imports,MW.h,40640
2008Q1,Electricity,N/A,N/A,Texas,Ontario,N/A,Imports,CAN$,3113266.5
2008Q1,Electricity,N/A,N/A,Texas,Ontario,N/A,Imports,CAN$/MW.h,76.60596703
2008Q1,Electricity,N/A,N/A,Utah,British Columbia,N/A,Imports,MW.h,11259
2008Q1,Electricity,N/A,N/A,Utah,British Columbia,N/A,Imports,CAN$,568219.12
2008Q1,Electricity,N/A,N/A,Utah,British Columbia,N/A,Imports,CAN$/MW.h,50.46799183
2008Q1,Electricity,N/A,N/A,Vermont,Ontario,N/A,Imports,MW.h,170
2008Q1,Electricity,N/A,N/A,Vermont,Ontario,N/A,Imports,CAN$,13265.96
2008Q1,Electricity,N/A,N/A,Vermont,Ontario,N/A,Imports,CAN$/MW.h,78.03505882
2008Q1,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,MW.h,105176
2008Q1,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$,7763186.53
2008Q1,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$/MW.h,73.81138786
2008Q1,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,MW.h,1807516.87
2008Q1,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$,127124776
2008Q1,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$/MW.h,70.33116987
2008Q1,Electricity,N/A,N/A,Wyoming,British Columbia,N/A,Imports,MW.h,23246
2008Q1,Electricity,N/A,N/A,Wyoming,British Columbia,N/A,Imports,CAN$,869673.15
2008Q1,Electricity,N/A,N/A,Wyoming,British Columbia,N/A,Imports,CAN$/MW.h,37.4117332
2008Q1,Electricity,N/A,N/A,Alberta,Indiana,N/A,Exports,MW.h,1107
2008Q1,Electricity,N/A,N/A,Alberta,Indiana,N/A,Exports,CAN$,89161.74
2008Q1,Electricity,N/A,N/A,Alberta,Indiana,N/A,Exports,CAN$/MW.h,80.54357724
2008Q1,Electricity,N/A,N/A,Alberta,North Dakota,N/A,Exports,MW.h,4738
2008Q1,Electricity,N/A,N/A,Alberta,North Dakota,N/A,Exports,CAN$,302596.26
2008Q1,Electricity,N/A,N/A,Alberta,North Dakota,N/A,Exports,CAN$/MW.h,63.86582102
2008Q1,Electricity,N/A,N/A,Alberta,Washington,N/A,Exports,MW.h,94868
2008Q1,Electricity,N/A,N/A,Alberta,Washington,N/A,Exports,CAN$,6099919.26
2008Q1,Electricity,N/A,N/A,Alberta,Washington,N/A,Exports,CAN$/MW.h,64.29901821
2008Q1,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,MW.h,406.56
2008Q1,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$,29101.56
2008Q1,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$/MW.h,71.57998819
2008Q1,Electricity,N/A,N/A,British Columbia,Arizona,N/A,Exports,MW.h,20560
2008Q1,Electricity,N/A,N/A,British Columbia,Arizona,N/A,Exports,CAN$,1953913.29
2008Q1,Electricity,N/A,N/A,British Columbia,Arizona,N/A,Exports,CAN$/MW.h,95.03469309
2008Q1,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,MW.h,515882.15
2008Q1,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$,37280077.74
2008Q1,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$/MW.h,72.26471732
2008Q1,Electricity,N/A,N/A,British Columbia,Colorado,N/A,Exports,MW.h,1001
2008Q1,Electricity,N/A,N/A,British Columbia,Colorado,N/A,Exports,CAN$,108651.77
2008Q1,Electricity,N/A,N/A,British Columbia,Colorado,N/A,Exports,CAN$/MW.h,108.5432268
2008Q1,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,MW.h,6928
2008Q1,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$,516918.85
2008Q1,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$/MW.h,74.61299798
2008Q1,Electricity,N/A,N/A,British Columbia,Indiana,N/A,Exports,MW.h,2544
2008Q1,Electricity,N/A,N/A,British Columbia,Indiana,N/A,Exports,CAN$,227075.8
2008Q1,Electricity,N/A,N/A,British Columbia,Indiana,N/A,Exports,CAN$/MW.h,89.25935535
2008Q1,Electricity,N/A,N/A,British Columbia,Missouri,N/A,Exports,MW.h,15
2008Q1,Electricity,N/A,N/A,British Columbia,Missouri,N/A,Exports,CAN$,0
2008Q1,Electricity,N/A,N/A,British Columbia,Missouri,N/A,Exports,CAN$/MW.h,0
2008Q1,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,MW.h,60769
2008Q1,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,CAN$,4440672
2008Q1,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,CAN$/MW.h,73.07462687
2008Q1,Electricity,N/A,N/A,British Columbia,Nebraska,N/A,Exports,MW.h,57
2008Q1,Electricity,N/A,N/A,British Columbia,Nebraska,N/A,Exports,CAN$,0
2008Q1,Electricity,N/A,N/A,British Columbia,Nebraska,N/A,Exports,CAN$/MW.h,0
2008Q1,Electricity,N/A,N/A,British Columbia,Nevada,N/A,Exports,MW.h,4276
2008Q1,Electricity,N/A,N/A,British Columbia,Nevada,N/A,Exports,CAN$,357344.33
2008Q1,Electricity,N/A,N/A,British Columbia,Nevada,N/A,Exports,CAN$/MW.h,83.56976848
2008Q1,Electricity,N/A,N/A,British Columbia,New Mexico,N/A,Exports,MW.h,15000
2008Q1,Electricity,N/A,N/A,British Columbia,New Mexico,N/A,Exports,CAN$,1436467.57
2008Q1,Electricity,N/A,N/A,British Columbia,New Mexico,N/A,Exports,CAN$/MW.h,95.76450467
2008Q1,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,MW.h,154665.22
2008Q1,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,CAN$,11950057.39
2008Q1,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,CAN$/MW.h,77.26402478
2008Q1,Electricity,N/A,N/A,British Columbia,Pennsylvania,N/A,Exports,MW.h,217
2008Q1,Electricity,N/A,N/A,British Columbia,Pennsylvania,N/A,Exports,CAN$,29626.92
2008Q1,Electricity,N/A,N/A,British Columbia,Pennsylvania,N/A,Exports,CAN$/MW.h,136.5295853
2008Q1,Electricity,N/A,N/A,British Columbia,Utah,N/A,Exports,MW.h,5012
2008Q1,Electricity,N/A,N/A,British Columbia,Utah,N/A,Exports,CAN$,496476.07
2008Q1,Electricity,N/A,N/A,British Columbia,Utah,N/A,Exports,CAN$/MW.h,99.05747606
2008Q1,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,MW.h,441167.72
2008Q1,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,CAN$,25510537.91
2008Q1,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,CAN$/MW.h,57.82503287
2008Q1,Electricity,N/A,N/A,British Columbia,Wyoming,N/A,Exports,MW.h,8234
2008Q1,Electricity,N/A,N/A,British Columbia,Wyoming,N/A,Exports,CAN$,825297.55
2008Q1,Electricity,N/A,N/A,British Columbia,Wyoming,N/A,Exports,CAN$/MW.h,100.230453
2008Q1,Electricity,N/A,N/A,Manitoba,Michigan,N/A,Exports,MW.h,121
2008Q1,Electricity,N/A,N/A,Manitoba,Michigan,N/A,Exports,CAN$,6204.91
2008Q1,Electricity,N/A,N/A,Manitoba,Michigan,N/A,Exports,CAN$/MW.h,51.28024793
2008Q1,Electricity,N/A,N/A,Manitoba,Minn / N. Dakota,N/A,Exports,MW.h,1568228.343
2008Q1,Electricity,N/A,N/A,Manitoba,Minn / N. Dakota,N/A,Exports,CAN$,91305577.26
2008Q1,Electricity,N/A,N/A,Manitoba,Minn / N. Dakota,N/A,Exports,CAN$/MW.h,Confidential
2008Q1,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,MW.h,234458.3
2008Q1,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,CAN$,19581437.61
2008Q1,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,CAN$/MW.h,79.55761088
2008Q1,Electricity,N/A,N/A,Nova Scotia,Maine,N/A,Exports,MW.h,200
2008Q1,Electricity,N/A,N/A,Nova Scotia,Maine,N/A,Exports,CAN$,14906
2008Q1,Electricity,N/A,N/A,Nova Scotia,Maine,N/A,Exports,CAN$/MW.h,74.53
2008Q1,Electricity,N/A,N/A,Ontario,Illinois,N/A,Exports,MW.h,31007
2008Q1,Electricity,N/A,N/A,Ontario,Illinois,N/A,Exports,CAN$,1189477.81
2008Q1,Electricity,N/A,N/A,Ontario,Illinois,N/A,Exports,CAN$/MW.h,38.36158964
2008Q1,Electricity,N/A,N/A,Ontario,Indiana,N/A,Exports,MW.h,8151
2008Q1,Electricity,N/A,N/A,Ontario,Indiana,N/A,Exports,CAN$,495437
2008Q1,Electricity,N/A,N/A,Ontario,Indiana,N/A,Exports,CAN$/MW.h,60.78235799
2008Q1,Electricity,N/A,N/A,Ontario,Massachusetts,N/A,Exports,MW.h,22769
2008Q1,Electricity,N/A,N/A,Ontario,Massachusetts,N/A,Exports,CAN$,1637664.1
2008Q1,Electricity,N/A,N/A,Ontario,Massachusetts,N/A,Exports,CAN$/MW.h,71.9251658
2008Q1,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,MW.h,1017971.604
2008Q1,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,CAN$,58394725.62
2008Q1,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,CAN$/MW.h,57.36380601
2008Q1,Electricity,N/A,N/A,Ontario,Minnesota,N/A,Exports,MW.h,34560
2008Q1,Electricity,N/A,N/A,Ontario,Minnesota,N/A,Exports,CAN$,2287148.97
2008Q1,Electricity,N/A,N/A,Ontario,Minnesota,N/A,Exports,CAN$/MW.h,61.02265538
2008Q1,Electricity,N/A,N/A,Ontario,Missouri,N/A,Exports,MW.h,880
2008Q1,Electricity,N/A,N/A,Ontario,Missouri,N/A,Exports,CAN$,53585.81
2008Q1,Electricity,N/A,N/A,Ontario,Missouri,N/A,Exports,CAN$/MW.h,60.89296591
2008Q1,Electricity,N/A,N/A,Ontario,Nebraska,N/A,Exports,MW.h,30
2008Q1,Electricity,N/A,N/A,Ontario,Nebraska,N/A,Exports,CAN$,1679.83
2008Q1,Electricity,N/A,N/A,Ontario,Nebraska,N/A,Exports,CAN$/MW.h,55.99433333
2008Q1,Electricity,N/A,N/A,Ontario,New England-ISO,N/A,Exports,MW.h,1895
2008Q1,Electricity,N/A,N/A,Ontario,New England-ISO,N/A,Exports,CAN$,105222.22
2008Q1,Electricity,N/A,N/A,Ontario,New England-ISO,N/A,Exports,CAN$/MW.h,55.52623747
2008Q1,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,MW.h,2645307.908
2008Q1,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,CAN$,140864436.8
2008Q1,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,CAN$/MW.h,52.0156919
2008Q1,Electricity,N/A,N/A,Ontario,Pennsylvania,N/A,Exports,MW.h,157670
2008Q1,Electricity,N/A,N/A,Ontario,Pennsylvania,N/A,Exports,CAN$,9909443
2008Q1,Electricity,N/A,N/A,Ontario,Pennsylvania,N/A,Exports,CAN$/MW.h,62.84926111
2008Q1,Electricity,N/A,N/A,Ontario,Texas,N/A,Exports,MW.h,278830
2008Q1,Electricity,N/A,N/A,Ontario,Texas,N/A,Exports,CAN$,15552443.94
2008Q1,Electricity,N/A,N/A,Ontario,Texas,N/A,Exports,CAN$/MW.h,55.77751296
2008Q1,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,MW.h,40
2008Q1,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,CAN$,4827.07
2008Q1,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,CAN$/MW.h,120.67675
2008Q1,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,MW.h,588.23
2008Q1,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,CAN$,45943.92
2008Q1,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,CAN$/MW.h,78.10536695
2008Q1,Electricity,N/A,N/A,Québec,Massachusetts,N/A,Exports,MW.h,27
2008Q1,Electricity,N/A,N/A,Québec,Massachusetts,N/A,Exports,CAN$,3207.01
2008Q1,Electricity,N/A,N/A,Québec,Massachusetts,N/A,Exports,CAN$/MW.h,118.7781481
2008Q1,Electricity,N/A,N/A,Québec,Michigan,N/A,Exports,MW.h,71561
2008Q1,Electricity,N/A,N/A,Québec,Michigan,N/A,Exports,CAN$,5430185.12
2008Q1,Electricity,N/A,N/A,Québec,Michigan,N/A,Exports,CAN$/MW.h,75.88190663
2008Q1,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,MW.h,2988321
2008Q1,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,CAN$,235017013.4
2008Q1,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,CAN$/MW.h,77.26240841
2008Q1,Electricity,N/A,N/A,Québec,New York,N/A,Exports,MW.h,2091671
2008Q1,Electricity,N/A,N/A,Québec,New York,N/A,Exports,CAN$,147493891.5
2008Q1,Electricity,N/A,N/A,Québec,New York,N/A,Exports,CAN$/MW.h,69.56940569
2008Q1,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,MW.h,556897
2008Q1,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,CAN$,36615466.66
2008Q1,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,CAN$/MW.h,32.19073015
2008Q1,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,MW.h,22755
2008Q1,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,CAN$,1254229.04
2008Q1,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,CAN$/MW.h,55.11883278
2008Q2,Electricity,N/A,N/A,Arizona,British Columbia,N/A,Imports,MW.h,36696
2008Q2,Electricity,N/A,N/A,Arizona,British Columbia,N/A,Imports,CAN$,2147080.88
2008Q2,Electricity,N/A,N/A,Arizona,British Columbia,N/A,Imports,CAN$/MW.h,58.50994332
2008Q2,Electricity,N/A,N/A,California,British Columbia,N/A,Imports,MW.h,28664
2008Q2,Electricity,N/A,N/A,California,British Columbia,N/A,Imports,CAN$,2514411.38
2008Q2,Electricity,N/A,N/A,California,British Columbia,N/A,Imports,CAN$/MW.h,87.7201849
2008Q2,Electricity,N/A,N/A,Colorado,British Columbia,N/A,Imports,MW.h,2848
2008Q2,Electricity,N/A,N/A,Colorado,British Columbia,N/A,Imports,CAN$,115178.81
2008Q2,Electricity,N/A,N/A,Colorado,British Columbia,N/A,Imports,CAN$/MW.h,40.44199789
2008Q2,Electricity,N/A,N/A,Idaho,British Columbia,N/A,Imports,MW.h,13585
2008Q2,Electricity,N/A,N/A,Idaho,British Columbia,N/A,Imports,CAN$,580886.93
2008Q2,Electricity,N/A,N/A,Idaho,British Columbia,N/A,Imports,CAN$/MW.h,42.75943541
2008Q2,Electricity,N/A,N/A,Illinois,Ontario,N/A,Imports,MW.h,1345
2008Q2,Electricity,N/A,N/A,Illinois,Ontario,N/A,Imports,CAN$,66071.2
2008Q2,Electricity,N/A,N/A,Illinois,Ontario,N/A,Imports,CAN$/MW.h,49.12356877
2008Q2,Electricity,N/A,N/A,Indiana,Alberta,N/A,Imports,MW.h,6317
2008Q2,Electricity,N/A,N/A,Indiana,Alberta,N/A,Imports,CAN$,273718.9
2008Q2,Electricity,N/A,N/A,Indiana,Alberta,N/A,Imports,CAN$/MW.h,43.33052082
2008Q2,Electricity,N/A,N/A,Indiana,British Columbia,N/A,Imports,MW.h,232
2008Q2,Electricity,N/A,N/A,Indiana,British Columbia,N/A,Imports,CAN$,8447.33
2008Q2,Electricity,N/A,N/A,Indiana,British Columbia,N/A,Imports,CAN$/MW.h,36.41090517
2008Q2,Electricity,N/A,N/A,Indiana,Ontario,N/A,Imports,MW.h,21401
2008Q2,Electricity,N/A,N/A,Indiana,Ontario,N/A,Imports,CAN$,1456257.9
2008Q2,Electricity,N/A,N/A,Indiana,Ontario,N/A,Imports,CAN$/MW.h,68.04625485
2008Q2,Electricity,N/A,N/A,Indiana,Saskatchewan,N/A,Imports,MW.h,358
2008Q2,Electricity,N/A,N/A,Indiana,Saskatchewan,N/A,Imports,CAN$,13878
2008Q2,Electricity,N/A,N/A,Indiana,Saskatchewan,N/A,Imports,CAN$/MW.h,38.76536313
2008Q2,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,MW.h,262835.1
2008Q2,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,CAN$,23067694
2008Q2,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,CAN$/MW.h,87.76489137
2008Q2,Electricity,N/A,N/A,Massachusetts,Ontario,N/A,Imports,MW.h,742
2008Q2,Electricity,N/A,N/A,Massachusetts,Ontario,N/A,Imports,CAN$,70442.75
2008Q2,Electricity,N/A,N/A,Massachusetts,Ontario,N/A,Imports,CAN$/MW.h,94.93632075
2008Q2,Electricity,N/A,N/A,Massachusetts,Québec,N/A,Imports,MW.h,1
2008Q2,Electricity,N/A,N/A,Massachusetts,Québec,N/A,Imports,CAN$,81.31
2008Q2,Electricity,N/A,N/A,Massachusetts,Québec,N/A,Imports,CAN$/MW.h,81.31
2008Q2,Electricity,N/A,N/A,Michigan,Manitoba,N/A,Imports,MW.h,245
2008Q2,Electricity,N/A,N/A,Michigan,Manitoba,N/A,Imports,CAN$,5453.69
2008Q2,Electricity,N/A,N/A,Michigan,Manitoba,N/A,Imports,CAN$/MW.h,22.25995918
2008Q2,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,MW.h,1518028.48
2008Q2,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,CAN$,84924910.36
2008Q2,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,CAN$/MW.h,55.94421414
2008Q2,Electricity,N/A,N/A,Michigan,Québec,N/A,Imports,MW.h,1443
2008Q2,Electricity,N/A,N/A,Michigan,Québec,N/A,Imports,CAN$,85376.14
2008Q2,Electricity,N/A,N/A,Michigan,Québec,N/A,Imports,CAN$/MW.h,59.16572419
2008Q2,Electricity,N/A,N/A,Minn / N. Dakota,Manitoba,N/A,Imports,MW.h,5742
2008Q2,Electricity,N/A,N/A,Minn / N. Dakota,Manitoba,N/A,Imports,CAN$,849241.48
2008Q2,Electricity,N/A,N/A,Minn / N. Dakota,Manitoba,N/A,Imports,CAN$/MW.h,147.8999443
2008Q2,Electricity,N/A,N/A,Minnesota,Alberta,N/A,Imports,MW.h,22339
2008Q2,Electricity,N/A,N/A,Minnesota,Alberta,N/A,Imports,CAN$,2678150.81
2008Q2,Electricity,N/A,N/A,Minnesota,Alberta,N/A,Imports,CAN$/MW.h,119.8867814
2008Q2,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,MW.h,238829
2008Q2,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,CAN$,14833574.5
2008Q2,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,CAN$/MW.h,62.10960352
2008Q2,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,MW.h,94356
2008Q2,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,CAN$,3517799.87
2008Q2,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,CAN$/MW.h,37.28220643
2008Q2,Electricity,N/A,N/A,Nebraska,British Columbia,N/A,Imports,MW.h,11
2008Q2,Electricity,N/A,N/A,Nebraska,British Columbia,N/A,Imports,CAN$,0
2008Q2,Electricity,N/A,N/A,Nebraska,British Columbia,N/A,Imports,CAN$/MW.h,0
2008Q2,Electricity,N/A,N/A,Nevada,British Columbia,N/A,Imports,MW.h,11072
2008Q2,Electricity,N/A,N/A,Nevada,British Columbia,N/A,Imports,CAN$,732450.25
2008Q2,Electricity,N/A,N/A,Nevada,British Columbia,N/A,Imports,CAN$/MW.h,66.15338241
2008Q2,Electricity,N/A,N/A,New England-ISO,Québec,N/A,Imports,MW.h,663
2008Q2,Electricity,N/A,N/A,New England-ISO,Québec,N/A,Imports,CAN$,35723.22
2008Q2,Electricity,N/A,N/A,New England-ISO,Québec,N/A,Imports,CAN$/MW.h,53.88117647
2008Q2,Electricity,N/A,N/A,New Mexico,British Columbia,N/A,Imports,MW.h,32498
2008Q2,Electricity,N/A,N/A,New Mexico,British Columbia,N/A,Imports,CAN$,1542971.43
2008Q2,Electricity,N/A,N/A,New Mexico,British Columbia,N/A,Imports,CAN$/MW.h,47.47896578
2008Q2,Electricity,N/A,N/A,New York,Alberta,N/A,Imports,MW.h,475
2008Q2,Electricity,N/A,N/A,New York,Alberta,N/A,Imports,CAN$,77188
2008Q2,Electricity,N/A,N/A,New York,Alberta,N/A,Imports,CAN$/MW.h,162.5010526
2008Q2,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,MW.h,862424.928
2008Q2,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$,46707938.79
2008Q2,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$/MW.h,54.15884538
2008Q2,Electricity,N/A,N/A,New York,Québec,N/A,Imports,MW.h,165082
2008Q2,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$,8840438.35
2008Q2,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$/MW.h,53.55180062
2008Q2,Electricity,N/A,N/A,North Dakota,Alberta,N/A,Imports,MW.h,47041
2008Q2,Electricity,N/A,N/A,North Dakota,Alberta,N/A,Imports,CAN$,2361985.1
2008Q2,Electricity,N/A,N/A,North Dakota,Alberta,N/A,Imports,CAN$/MW.h,50.21120087
2008Q2,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,MW.h,50091.9
2008Q2,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$,1906541
2008Q2,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$/MW.h,38.06086413
2008Q2,Electricity,N/A,N/A,Oregon,Alberta,N/A,Imports,MW.h,595
2008Q2,Electricity,N/A,N/A,Oregon,Alberta,N/A,Imports,CAN$,79646.25
2008Q2,Electricity,N/A,N/A,Oregon,Alberta,N/A,Imports,CAN$/MW.h,133.8592437
2008Q2,Electricity,N/A,N/A,Oregon,British Columbia,N/A,Imports,MW.h,50843
2008Q2,Electricity,N/A,N/A,Oregon,British Columbia,N/A,Imports,CAN$,4218707.28
2008Q2,Electricity,N/A,N/A,Oregon,British Columbia,N/A,Imports,CAN$/MW.h,82.975184
2008Q2,Electricity,N/A,N/A,Pennsylvania,British Columbia,N/A,Imports,MW.h,867
2008Q2,Electricity,N/A,N/A,Pennsylvania,British Columbia,N/A,Imports,CAN$,25628.25
2008Q2,Electricity,N/A,N/A,Pennsylvania,British Columbia,N/A,Imports,CAN$/MW.h,29.55968858
2008Q2,Electricity,N/A,N/A,Pennsylvania,Manitoba,N/A,Imports,MW.h,2
2008Q2,Electricity,N/A,N/A,Pennsylvania,Manitoba,N/A,Imports,CAN$,47.53
2008Q2,Electricity,N/A,N/A,Pennsylvania,Manitoba,N/A,Imports,CAN$/MW.h,23.765
2008Q2,Electricity,N/A,N/A,Pennsylvania,Nova Scotia,N/A,Imports,MW.h,49449
2008Q2,Electricity,N/A,N/A,Pennsylvania,Nova Scotia,N/A,Imports,CAN$,5171804
2008Q2,Electricity,N/A,N/A,Pennsylvania,Nova Scotia,N/A,Imports,CAN$/MW.h,104.5886469
2008Q2,Electricity,N/A,N/A,Pennsylvania,Ontario,N/A,Imports,MW.h,30067
2008Q2,Electricity,N/A,N/A,Pennsylvania,Ontario,N/A,Imports,CAN$,1552584.43
2008Q2,Electricity,N/A,N/A,Pennsylvania,Ontario,N/A,Imports,CAN$/MW.h,51.6374906
2008Q2,Electricity,N/A,N/A,Pennsylvania,Saskatchewan,N/A,Imports,MW.h,3
2008Q2,Electricity,N/A,N/A,Pennsylvania,Saskatchewan,N/A,Imports,CAN$,71.29
2008Q2,Electricity,N/A,N/A,Pennsylvania,Saskatchewan,N/A,Imports,CAN$/MW.h,23.76333333
2008Q2,Electricity,N/A,N/A,Texas,Ontario,N/A,Imports,MW.h,382376
