Period,Product,Product subtype/Category/Commodity,Mode of transportation,Origin,Destination,Port,Activity,Units,Value
1989Q1,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,77.61133778
1989Q1,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1989Q1,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,11.68169667
1989Q1,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,3.2806
1989Q1,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1989Q2,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.60033956
1989Q2,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,74.55647692
1989Q2,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1989Q2,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,11.85717692
1989Q2,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,4.4099
1989Q2,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1989Q3,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.294982609
1989Q3,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,76.07006304
1989Q3,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,0
1989Q3,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,13.244725
1989Q3,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,2.832041304
1989Q3,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1989Q4,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.691404348
1989Q4,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,74.5046663
1989Q4,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,1.248618478
1989Q4,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,10.50288913
1989Q4,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,2.939638043
1989Q4,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1990Q1,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.095877778
1990Q1,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,69.59188667
1990Q1,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,3.28306
1990Q1,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,11.31119789
1990Q1,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,1.536422222
1990Q1,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1990Q2,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.980961538
1990Q2,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,79.6251011
1990Q2,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1990Q2,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,12.36831209
1990Q2,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,2.107112088
1990Q2,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1990Q3,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.900371739
1990Q3,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,80.86580761
1990Q3,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,0
1990Q3,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,13.89457717
1990Q3,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,1.570727174
1990Q3,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,0
1990Q4,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.254134783
1990Q4,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,84.66096739
1990Q4,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1990Q4,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,12.12964239
1990Q4,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,2.142102174
1990Q4,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1991Q1,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.348071111
1991Q1,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,102.6788833
1991Q1,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1991Q1,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,12.33362189
1991Q1,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,1.742344444
1991Q1,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1991Q2,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,7.870954945
1991Q2,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,96.56942066
1991Q2,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,0
1991Q2,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,12.71656154
1991Q2,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,2.056284615
1991Q2,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1991Q3,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,9.770491304
1991Q3,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,82.5682587
1991Q3,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1991Q3,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,15.82160978
1991Q3,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,2.210342391
1991Q3,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1991Q4,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.059420652
1991Q4,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,93.88493152
1991Q4,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1991Q4,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,15.69263043
1991Q4,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,1.205695652
1991Q4,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1992Q1,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.72670989
1992Q1,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,105.9333538
1992Q1,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1992Q1,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,16.02468132
1992Q1,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,2.565047253
1992Q1,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,2.382864835
1992Q2,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,9.582268132
1992Q2,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,98.1026044
1992Q2,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1992Q2,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,13.55117912
1992Q2,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,3.362458242
1992Q2,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1992Q3,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,9.733140217
1992Q3,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,103.0866011
1992Q3,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1992Q3,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,15.16337717
1992Q3,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,3.809315217
1992Q3,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1992Q4,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,9.043344565
1992Q4,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,101.0809717
1992Q4,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1992Q4,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,15.33280761
1992Q4,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,6.079529348
1992Q4,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1993Q1,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,9.665141111
1993Q1,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,99.47202889
1993Q1,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,0
1993Q1,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,16.14299778
1993Q1,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,8.241562222
1993Q1,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1993Q2,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,10.0471022
1993Q2,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,101.5282769
1993Q2,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1993Q2,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,16.81864066
1993Q2,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,11.14604945
1993Q2,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1993Q3,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.838944565
1993Q3,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,113.5221489
1993Q3,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,2.753667391
1993Q3,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,17.68375109
1993Q3,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,12.916275
1993Q3,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,0
1993Q4,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.090045652
1993Q4,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,116.8773489
1993Q4,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,2.432348913
1993Q4,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,15.88736087
1993Q4,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,12.71252283
1993Q4,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1994Q1,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.286855556
1994Q1,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,114.79588
1994Q1,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,2.215434444
1994Q1,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,16.6396
1994Q1,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,10.70148111
1994Q1,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,0
1994Q2,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.035231868
1994Q2,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,115.4769538
1994Q2,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1994Q2,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,20.01903077
1994Q2,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,5.619074725
1994Q2,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,0
1994Q3,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,10.11708696
1994Q3,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,112.0907707
1994Q3,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1994Q3,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,22.49410978
1994Q3,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,13.96310652
1994Q3,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,0
1994Q4,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,9.474647826
1994Q4,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,114.7693891
1994Q4,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1994Q4,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,20.48815652
1994Q4,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,17.05270326
1994Q4,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1995Q1,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.372697778
1995Q1,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,116.5694333
1995Q1,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,0
1995Q1,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,19.49437333
1995Q1,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,10.40051222
1995Q1,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,0
1995Q2,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,9.910258242
1995Q2,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,130.8097571
1995Q2,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1995Q2,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,18.62664615
1995Q2,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,16.29497582
1995Q2,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,0
1995Q3,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,9.989669565
1995Q3,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,122.915338
1995Q3,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1995Q3,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,20.82506087
1995Q3,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,12.09901413
1995Q3,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1995Q4,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,9.745977174
1995Q4,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,123.8635208
1995Q4,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,2.853753261
1995Q4,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,19.51618804
1995Q4,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,18.94361196
1995Q4,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1996Q1,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,9.517963736
1996Q1,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,125.2266901
1996Q1,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,1.768341758
1996Q1,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,18.80020989
1996Q1,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,16.82626044
1996Q1,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1996Q2,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.999350549
1996Q2,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,123.9574165
1996Q2,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,1.549478022
1996Q2,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,21.32660879
1996Q2,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,15.59320769
1996Q2,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1996Q3,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,9.805886957
1996Q3,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,117.6854109
1996Q3,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1996Q3,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,23.307575
1996Q3,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,16.98846413
1996Q3,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1996Q4,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,9.506382609
1996Q4,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,140.2498859
1996Q4,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1996Q4,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,21.29173804
1996Q4,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,19.40791413
1996Q4,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,2.575273913
1997Q1,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,8.598987778
1997Q1,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,135.5376078
1997Q1,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1997Q1,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,19.98140556
1997Q1,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,16.10082222
1997Q1,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,0
1997Q2,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,10.22654945
1997Q2,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,133.8574582
1997Q2,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,0
1997Q2,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,19.24076813
1997Q2,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,17.60021319
1997Q2,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1997Q3,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,10.0338087
1997Q3,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,149.4464239
1997Q3,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,0
1997Q3,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,24.91293804
1997Q3,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,13.6026913
1997Q3,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1997Q4,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,10.22328913
1997Q4,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,155.3527478
1997Q4,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1997Q4,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,24.50109891
1997Q4,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,17.78568478
1997Q4,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,0
1998Q1,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,13.53892444
1998Q1,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,154.5090256
1998Q1,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,3.733397778
1998Q1,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,23.77062778
1998Q1,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,20.77369778
1998Q1,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,0
1998Q2,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,10.90806703
1998Q2,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,154.4275901
1998Q2,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,7.110012088
1998Q2,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,22.89426154
1998Q2,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,20.30313297
1998Q2,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,5.432861538
1998Q3,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,22.4111675
1998Q3,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,139.3586348
1998Q3,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1998Q3,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,29.1089087
1998Q3,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,15.24706239
1998Q3,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1998Q4,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,23.99507935
1998Q4,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,139.3994
1998Q4,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,0
1998Q4,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,26.2245
1998Q4,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,14.27306413
1998Q4,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,confidential
1999Q1,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,19.60789933
1999Q1,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,123.2888678
1999Q1,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,0
1999Q1,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,30.09435333
1999Q1,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,10.61253556
1999Q1,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,0
1999Q2,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,22.1902544
1999Q2,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,133.105469
1999Q2,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1999Q2,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,32.29853846
1999Q2,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,8.760368132
1999Q2,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,0
1999Q3,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,25.54839272
1999Q3,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,125.6920663
1999Q3,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1999Q3,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,36.17104348
1999Q3,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,10.02362543
1999Q3,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,0
1999Q4,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,24.62754707
1999Q4,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,148.7288087
1999Q4,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,confidential
1999Q4,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,32.96667098
1999Q4,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,10.11643696
1999Q4,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,0
2000Q1,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,30.49658615
2000Q1,Crude Oil,N/A,N/A,N/A,PADD II,N/A,Exports,thousand m3/d,147.0635245
2000Q1,Crude Oil,N/A,N/A,N/A,PADD III,N/A,Exports,thousand m3/d,0
2000Q1,Crude Oil,N/A,N/A,N/A,PADD IV,N/A,Exports,thousand m3/d,31.65992165
2000Q1,Crude Oil,N/A,N/A,N/A,PADD V,N/A,Exports,thousand m3/d,8.178262637
2000Q1,Crude Oil,N/A,N/A,N/A,Non-USA,N/A,Exports,thousand m3/d,0
2000Q2,Crude Oil,N/A,N/A,N/A,PADD I,N/A,Exports,thousand m3/d,30.79402626
